year,team,closeness,betweenness,eigenvector,katz,degree,winning_pct
2008,Miami Marlins,0.4393939393939394,0.015764079926641503,0.1332631702513582,0.18243405877260896,0.3103448275862069,0.5185185185
2009,Chicago Cubs,0.5370370370370371,0.028781189049046193,0.19552027184007673,0.18253897587000287,0.9655172413793103,0.512345679
2009,Colorado Rockies,0.5178571428571429,0.014265260601467497,0.15475947160266565,0.18253660462452,0.41379310344827586,0.5679012346
2009,Baltimore Orioles,0.5370370370370371,0.0912929947720588,0.18634987861241142,0.1829011305008146,0.6896551724137931,0.3950617284
2009,Boston Red Sox,0.5918367346938775,0.08907310874675405,0.29347610562879883,0.1834507483350415,0.896551724137931,0.5864197531
2009,Seattle Mariners,0.6170212765957447,0.11758233556263113,0.3122335077004612,0.18363255984930316,1.103448275862069,0.524691358
2009,Oakland Athletics,0.5,0.044700640082413486,0.1782060172383482,0.18271932370400512,0.8620689655172413,0.462962963
2009,Milwaukee Brewers,0.4461538461538462,0.0153689393529295,0.12986492776703532,0.18235388445639203,0.41379310344827586,0.4938271605
2009,New York Yankees,0.5471698113207547,0.03072807734137783,0.22068337801274832,0.18290222857853,0.6896551724137931,0.6358024691
2009,San Diego Padres,0.5576923076923077,0.04478691806278013,0.21129670988586305,0.18290258855641953,0.7586206896551724,0.462962963
2009,Toronto Blue Jays,0.4915254237288136,0.010775417795122227,0.1595253242572698,0.18253678787939315,0.48275862068965514,0.462962963
2009,Tampa Bay Rays,0.5178571428571429,0.09472670186955902,0.1676783264869703,0.1827191377275249,0.6551724137931034,0.5185185185
2009,Cleveland Guardians,0.47540983606557374,0.04803759458931872,0.12650214130525056,0.182535507091126,0.8620689655172413,0.4012345679
2009,Chicago White Sox,0.5686274509803921,0.08411825072847243,0.2495158027474698,0.18308513109432878,0.896551724137931,0.487654321
2009,San Francisco Giants,0.46774193548387094,0.013419335863917144,0.11484387933518124,0.18217207602661833,0.3103448275862069,0.5432098765
2009,St. Louis Cardinals,0.4915254237288136,0.01248660514362485,0.14024878755384623,0.18235461420995638,0.4482758620689655,0.5617283951
2009,Philadelphia Phillies,0.4461538461538462,0.00901556024708734,0.09942716017213812,0.18217134518441122,0.48275862068965514,0.5740740741
2009,Miami Marlins,0.5,0.033067876294477286,0.15969120178937157,0.1825367871536313,0.41379310344827586,0.537037037
2009,Atlanta Braves,0.5178571428571429,0.027914152760211874,0.18518151632801017,0.18253806558317237,0.6206896551724138,0.5308641975
2009,Detroit Tigers,0.5178571428571429,0.008233638282899365,0.17523694165139256,0.18253769834766415,0.4482758620689655,0.5308641975
2009,Cincinnati Reds,0.4915254237288136,0.032880884851328195,0.1474553920671648,0.18235497872385759,0.4482758620689655,0.4814814815
2009,Houston Astros,0.3815789473684211,0.008138230475053135,0.04282467463018716,0.18180536016386886,0.1724137931034483,0.4567901235
2009,Kansas City Royals,0.453125,0.013671555250988749,0.10861430168922653,0.18217152916504628,0.3103448275862069,0.4012345679
2009,Arizona Diamondbacks,0.5178571428571429,0.04046049052206688,0.22252178052069255,0.18290241074476038,0.5862068965517241,0.4320987654
2009,Pittsburgh Pirates,0.6304347826086957,0.11244696908182132,0.3482337602974756,0.18381582651612224,1.3448275862068966,0.3827160494
2009,Los Angeles Dodgers,0.5087719298245614,0.024557865506141374,0.18530156400469627,0.1825380648574105,0.5862068965517241,0.5864197531
2009,Washington Nationals,0.5087719298245614,0.03697909575372629,0.19253581069236284,0.1825384300970736,0.6206896551724138,0.3641975309
2009,New York Mets,0.48333333333333334,0.0036314636376212728,0.1578327819884716,0.18235498307842882,0.3103448275862069,0.4320987654
2009,Minnesota Twins,0.4393939393939394,0.0174922436621944,0.09161705504469606,0.1821709794004267,0.3448275862068966,0.537037037
2009,Texas Rangers,0.3717948717948718,0.00466709672374697,0.031953286075746254,0.1818051749131505,0.20689655172413793,0.537037037
2009,Los Angeles Angels,0.34523809523809523,0.0,0.023379296611412255,0.18162318758307486,0.10344827586206896,0.5987654321
2010,Seattle Mariners,0.453125,0.01963406052076003,0.17950867432960688,0.18254379095428713,0.5172413793103449,0.3765432099
2010,Boston Red Sox,0.5471698113207547,0.06969844605312585,0.31400096141619593,0.18309288506580534,0.7586206896551724,0.549382716
2010,Cleveland Guardians,0.4603174603174603,0.03254117598329421,0.15429063492604034,0.18254269790727196,0.48275862068965514,0.4259259259
2010,Toronto Blue Jays,0.5370370370370371,0.09606431130445908,0.2163459730450901,0.1829086933847838,0.6896551724137931,0.524691358
2010,Oakland Athletics,0.58,0.1275546019388384,0.3458597838670393,0.183457424055445,0.8620689655172413,0.5
2010,San Diego Padres,0.5178571428571429,0.06805923961096375,0.2641664432487885,0.182909611522481,0.7586206896551724,0.5555555556
2010,Pittsburgh Pirates,0.5087719298245614,0.0673653727225156,0.19543758823095445,0.18272633325678672,0.7931034482758621,0.3518518519
2010,Los Angeles Angels,0.42028985507246375,0.027567147548674648,0.09889871266234512,0.1823601496109951,0.3793103448275862,0.4938271605
2010,New York Mets,0.4603174603174603,0.014462548945307567,0.11558619963202708,0.1823605157762963,0.20689655172413793,0.487654321
2010,Texas Rangers,0.5576923076923077,0.11208510291022607,0.2943324804253334,0.1832737850733379,0.8620689655172413,0.5555555556
2010,New York Yankees,0.5,0.026900292509898418,0.16043016288548378,0.18254360605534037,0.3448275862068966,0.5864197531
2010,Cincinnati Reds,0.3815789473684211,0.001172882946281961,0.07760075716790267,0.1819954315345563,0.1724137931034483,0.5617283951
2010,Milwaukee Brewers,0.4461538461538462,0.021979351382060742,0.12479491776771534,0.1823605174109628,0.4482758620689655,0.475308642
2010,Kansas City Royals,0.48333333333333334,0.08581851235792123,0.16861319715716386,0.18272596582007825,0.8275862068965517,0.4135802469
2010,Baltimore Orioles,0.5,0.037721914784722664,0.20377381763104865,0.18272688014355354,0.4482758620689655,0.4074074074
2010,Detroit Tigers,0.4461538461538462,0.010517916675552144,0.13624859591436295,0.18236106375284078,0.27586206896551724,0.5
2010,Miami Marlins,0.5087719298245614,0.048975326807839115,0.23019474847055812,0.18290851520613274,0.5172413793103449,0.4938271605
2010,St. Louis Cardinals,0.48333333333333334,0.05202951468345556,0.17560926117480496,0.18272523893836423,0.3793103448275862,0.5308641975
2010,San Francisco Giants,0.46774193548387094,0.015051153690316251,0.1628110212705852,0.18254324443077952,0.3448275862068966,0.5679012346
2010,Tampa Bay Rays,0.43283582089552236,0.0013341543513957306,0.11641071080740827,0.18217852217685965,0.24137931034482757,0.5925925926
2010,Colorado Rockies,0.47540983606557374,0.01941024902847563,0.15051022500245503,0.1825428779022191,0.3448275862068966,0.512345679
2010,Arizona Diamondbacks,0.5471698113207547,0.10719816923634656,0.24643676760743297,0.1832726889386193,0.896551724137931,0.4012345679
2010,Chicago White Sox,0.3815789473684211,0.0029855202268995375,0.06843316558689609,0.18199561225602193,0.20689655172413793,0.5432098765
2010,Washington Nationals,0.4264705882352941,0.019823721024459937,0.11696161278026326,0.1821785216319708,0.3448275862068966,0.4259259259
2010,Houston Astros,0.5,0.07269559258475515,0.25870163207835106,0.1830912398647645,0.6206896551724138,0.4691358025
2010,Philadelphia Phillies,0.3918918918918919,0.0,0.07832402738957368,0.1819956135274292,0.1724137931034483,0.5987654321
2010,Atlanta Braves,0.4603174603174603,0.030178367062603517,0.11519520827234088,0.18254196430526226,0.5517241379310345,0.5617283951
2010,Los Angeles Dodgers,0.4393939393939394,0.06477410452164145,0.0914642951273815,0.1823596030874875,0.41379310344827586,0.4938271605
2010,Minnesota Twins,0.3717948717948718,0.013190534834623504,0.06918901842316838,0.1821768791553742,0.3103448275862069,0.5802469136
2010,Chicago Cubs,0.30851063829787234,0.0016836201565265606,0.015080405442058705,0.18181197327391485,0.1724137931034483,0.462962963
2011,Tampa Bay Rays,0.4603174603174603,0.01984908906091172,0.15052949014261072,0.1826095197544944,0.4482758620689655,0.5617283951
2011,Chicago Cubs,0.48333333333333334,0.057347961288847976,0.22212024172161987,0.18279340784977796,0.7241379310344828,0.4382716049
2011,Oakland Athletics,0.5272727272727272,0.09442376862327599,0.3270860635727589,0.18315954295456302,1.1379310344827587,0.4567901235
2011,Texas Rangers,0.453125,0.03225330362029869,0.16957398441254845,0.18242873249733715,0.6206896551724138,0.5925925926
2011,Philadelphia Phillies,0.43283582089552236,0.019990662047312292,0.09135066252454532,0.18224520725062607,0.3793103448275862,0.6296296296
2011,Houston Astros,0.48333333333333334,0.04732387207756666,0.1851347533203001,0.18279267615663752,0.7241379310344828,0.3456790123
2011,Washington Nationals,0.5370370370370371,0.12688540933614822,0.33879591807223014,0.18334124123963338,0.8620689655172413,0.4938271605
2011,Toronto Blue Jays,0.46774193548387094,0.12083318296372483,0.19854760689134493,0.1829740121382259,0.9655172413793103,0.5
2011,Los Angeles Angels,0.3918918918918919,0.001867816091954023,0.08047865151045136,0.18206278181483604,0.20689655172413793,0.5308641975
2011,Colorado Rockies,0.5272727272727272,0.09397777236447187,0.25519805127512624,0.1829763807381213,0.7931034482758621,0.450617284
2011,Detroit Tigers,0.48333333333333334,0.068856048166393,0.2272445235025253,0.18279322615294646,0.5172413793103449,0.5864197531
2011,Arizona Diamondbacks,0.4915254237288136,0.055257447806708895,0.24760386766008324,0.18279413754425325,0.6896551724137931,0.5802469136
2011,New York Yankees,0.3717948717948718,0.0,0.08053564540938758,0.18206259975461087,0.13793103448275862,0.5987654321
2011,Boston Red Sox,0.46774193548387094,0.045968891535394005,0.19418900377851767,0.18261098023362593,0.6551724137931034,0.5555555556
2011,Cleveland Guardians,0.4915254237288136,0.041563738669650005,0.19850320048712583,0.1827930410038752,0.4482758620689655,0.4938271605
2011,Seattle Mariners,0.4461538461538462,0.03986726874657909,0.1144471351690198,0.18242727129141822,0.41379310344827586,0.4135802469
2011,Milwaukee Brewers,0.4084507042253521,0.02988994448354054,0.11527635037853548,0.1824270894128899,0.3793103448275862,0.5925925926
2011,Kansas City Royals,0.48333333333333334,0.07812558268223295,0.21298559985663354,0.1827930435476308,0.5172413793103449,0.4382716049
2011,Pittsburgh Pirates,0.4461538461538462,0.07540547164931403,0.13135907917749803,0.18260915272689476,0.41379310344827586,0.4444444444
2011,San Diego Padres,0.5178571428571429,0.11195528609321712,0.32091308580848005,0.18334069505895795,0.8620689655172413,0.4382716049
2011,New York Mets,0.3972602739726027,0.014068655755847873,0.0992551671222171,0.18224502664397554,0.3103448275862069,0.475308642
2011,Chicago White Sox,0.4084507042253521,0.020391472238762875,0.11810440069687199,0.18224557409652886,0.4482758620689655,0.487654321
2011,Miami Marlins,0.42028985507246375,0.015580772538900618,0.1464267217842189,0.1824280031662555,0.3103448275862069,0.4444444444
2011,St. Louis Cardinals,0.3972602739726027,0.012766830870279147,0.08522800152188353,0.18224484258508525,0.3793103448275862,0.5555555556
2011,Atlanta Braves,0.5087719298245614,0.026148222330488337,0.15722302124360957,0.18279212652372226,0.41379310344827586,0.549382716
2011,Baltimore Orioles,0.42028985507246375,0.03066697943545234,0.10952708270294707,0.18242690753436158,0.4482758620689655,0.4259259259
2011,Cincinnati Reds,0.42028985507246375,0.009906951286261631,0.15640437521880543,0.18224630669815342,0.48275862068965514,0.487654321
2011,San Francisco Giants,0.4142857142857143,0.03193046007085416,0.12342471374168289,0.1824274551686117,0.41379310344827586,0.5308641975
2011,Los Angeles Dodgers,0.3918918918918919,0.018273516303072956,0.06898578852962718,0.18224411416248779,0.24137931034482757,0.5061728395
2011,Minnesota Twins,0.32954545454545453,0.00345120806943467,0.04030532355537347,0.18187962468590557,0.1724137931034483,0.3888888889
2012,Chicago White Sox,0.5576923076923077,0.027014172078283927,0.16835605129553777,0.18251912942942314,0.7931034482758621,0.524691358
2012,Toronto Blue Jays,0.6041666666666666,0.06954762834594576,0.23676569594282323,0.18324829358339573,1.8275862068965516,0.450617284
2012,Chicago Cubs,0.5686274509803921,0.02725334438895725,0.183516754697043,0.18270164574837464,0.9310344827586207,0.3765432099
2012,Miami Marlins,0.5576923076923077,0.03566787843664112,0.22380974324577818,0.18288471883447657,1.3103448275862069,0.4259259259
2012,Colorado Rockies,0.58,0.051537350130149304,0.2264852535631794,0.18288508276300464,0.8275862068965517,0.3950617284
2012,Texas Rangers,0.5,0.010993905915477081,0.1245183528108558,0.1823351485156334,0.6206896551724138,0.5740740741
2012,San Diego Padres,0.5471698113207547,0.023966347451540526,0.18808180018547738,0.18270164828572494,0.6206896551724138,0.4691358025
2012,Oakland Athletics,0.6041666666666666,0.08697209331445785,0.2636460996305297,0.18324975690955878,0.9655172413793103,0.5802469136
2012,Cleveland Guardians,0.5471698113207547,0.022218904843506408,0.19792466454254132,0.1827027411587449,0.8620689655172413,0.4197530864
2012,Boston Red Sox,0.6590909090909091,0.0964268951227346,0.310111967765546,0.18379694538143204,1.8620689655172413,0.4259259259
2012,New York Yankees,0.4915254237288136,0.016919653549234602,0.09584635616073713,0.1821520815916679,0.6206896551724138,0.5864197531
2012,Seattle Mariners,0.46774193548387094,0.018279297989126565,0.09641659808854487,0.18215244370780287,0.6206896551724138,0.462962963
2012,Cincinnati Reds,0.46774193548387094,0.012331309765539354,0.0750806175592567,0.18196974324971568,0.5862068965517241,0.5987654321
2012,Philadelphia Phillies,0.5087719298245614,0.06868151995144171,0.1091496983068566,0.18251565525315117,0.9655172413793103,0.5
2012,Baltimore Orioles,0.5471698113207547,0.030634097684018372,0.20514628099128088,0.18288398572148062,0.6896551724137931,0.5740740741
2012,Pittsburgh Pirates,0.6041666666666666,0.08886117106596675,0.2851594765090714,0.1832517606913347,1.6551724137931034,0.487654321
2012,Houston Astros,0.5918367346938775,0.042431773911236384,0.2613084501814239,0.1830685154278913,1.4137931034482758,0.3395061728
2012,Kansas City Royals,0.5178571428571429,0.028579985715217308,0.13870584315959536,0.18233551788134067,0.9310344827586207,0.4444444444
2012,Atlanta Braves,0.5471698113207547,0.028690159142526112,0.18363583523730617,0.18288288632384558,0.7241379310344828,0.5802469136
2012,Minnesota Twins,0.5178571428571429,0.0173411606021719,0.11353447976651299,0.1821531777269954,0.48275862068965514,0.4074074074
2012,Arizona Diamondbacks,0.6304347826086957,0.04411901805044906,0.3020076247131407,0.18343355440917003,1.1379310344827587,0.5
2012,Tampa Bay Rays,0.5370370370370371,0.027240240697533766,0.19476193573887665,0.18270183242486063,0.7241379310344828,0.5555555556
2012,San Francisco Giants,0.4393939393939394,0.003372843390229656,0.051469758821678604,0.18178685937744998,0.27586206896551724,0.5802469136
2012,St. Louis Cardinals,0.48333333333333334,0.004008154986132384,0.09264573852817364,0.18197029457968694,0.27586206896551724,0.5432098765
2012,Detroit Tigers,0.5370370370370371,0.007170206640649991,0.16957907404666936,0.1825189490963129,0.5517241379310345,0.5432098765
2012,Los Angeles Angels,0.5,0.027577618781617623,0.12001160076247798,0.18233478313719095,0.5862068965517241,0.549382716
2012,Milwaukee Brewers,0.47540983606557374,0.005001790189760115,0.09723962454052147,0.18197084101619695,0.3448275862068966,0.512345679
2012,Washington Nationals,0.453125,0.0017796773881966579,0.07900769436557807,0.181787961131196,0.1724137931034483,0.6049382716
2012,Los Angeles Dodgers,0.5370370370370371,0.025689226311137958,0.1505139736081648,0.1825182138084452,1.0,0.5308641975
2012,New York Mets,0.4603174603174603,0.0028945446034695527,0.0966839778584663,0.1817896013469225,0.4482758620689655,0.4567901235
2013,Cleveland Guardians,0.5272727272727272,0.03529008837214696,0.1565563853002078,0.18235481683621868,0.5172413793103449,0.5679012346
2013,Pittsburgh Pirates,0.6304347826086957,0.07477886080588958,0.2621556920018298,0.1836292974578393,1.103448275862069,0.5802469136
2013,Seattle Mariners,0.5272727272727272,0.013299870627456835,0.12550203035862226,0.18217155237148688,0.5862068965517241,0.4382716049
2013,Oakland Athletics,0.6304347826086957,0.04537757483132775,0.27478542737628675,0.183449856066658,1.3793103448275863,0.5925925926
2013,Washington Nationals,0.5178571428571429,0.011988343484648906,0.12874763900739994,0.1821720943300454,0.8275862068965517,0.5308641975
2013,Arizona Diamondbacks,0.5576923076923077,0.03288415026407636,0.1662073226945511,0.18253680561388197,0.9655172413793103,0.5
2013,Atlanta Braves,0.5272727272727272,0.02418277580239597,0.14556048660679433,0.18235463195403484,0.7241379310344828,0.5925925926
2013,Houston Astros,0.6170212765957447,0.0523952990085995,0.26795519274335616,0.18326786982659335,1.103448275862069,0.3148148148
2013,Tampa Bay Rays,0.5686274509803921,0.03596944585245077,0.19014836581947314,0.18290042101763665,0.6551724137931034,0.5679012346
2013,Kansas City Royals,0.5686274509803921,0.029478476846087683,0.15927448089818658,0.18271769869272042,0.5517241379310345,0.5308641975
2013,New York Yankees,0.5576923076923077,0.018506728503973773,0.21909287669589864,0.18272153300420763,0.6896551724137931,0.524691358
2013,Colorado Rockies,0.6744186046511628,0.10559178141090896,0.3154993883408289,0.18399600619428946,1.0689655172413792,0.4567901235
2013,Chicago Cubs,0.5686274509803921,0.05342863706958211,0.19487256494552588,0.18290060662484864,1.0689655172413792,0.4074074074
2013,Boston Red Sox,0.6041666666666666,0.06415086566272721,0.23043311170403993,0.18308568565383773,0.8620689655172413,0.5987654321
2013,San Francisco Giants,0.43283582089552236,0.0003232758620689655,0.052350715422126624,0.18162320921489242,0.1724137931034483,0.4691358025
2013,Chicago White Sox,0.6041666666666666,0.06090831467095404,0.23479454089237195,0.18326585950472965,0.9655172413793103,0.3888888889
2013,Philadelphia Phillies,0.4603174603174603,0.03918782367058229,0.0677872933477296,0.18198664028023442,0.41379310344827586,0.450617284
2013,Toronto Blue Jays,0.31868131868131866,0.0020572817986611092,0.008259362411750067,0.18143902958335065,0.3103448275862069,0.4567901235
2013,Baltimore Orioles,0.6304347826086957,0.07803176319834346,0.2886425537295473,0.18363275004199398,1.3103448275862069,0.524691358
2013,Los Angeles Angels,0.6304347826086957,0.06217513653344609,0.23394909100575229,0.18344766086261047,0.8620689655172413,0.4814814815
2013,San Diego Padres,0.5471698113207547,0.012041142283234581,0.20825865976505767,0.18253936586961408,0.6551724137931034,0.4691358025
2013,Milwaukee Brewers,0.5272727272727272,0.017189132706374084,0.14176810247149615,0.1823540881829059,0.4482758620689655,0.4567901235
2013,Detroit Tigers,0.4915254237288136,0.008306348823590203,0.13472897136753806,0.18217173942875525,0.48275862068965514,0.5740740741
2013,Minnesota Twins,0.4915254237288136,0.006457253747894142,0.10195421859318621,0.1819890123911559,0.41379310344827586,0.4074074074
2013,New York Mets,0.5,0.004444248963953398,0.09888620408442007,0.18180811550591952,0.41379310344827586,0.4567901235
2013,Los Angeles Dodgers,0.58,0.0486284958883481,0.1611096923952781,0.1827180617505775,0.5862068965517241,0.5679012346
2013,Texas Rangers,0.5471698113207547,0.013501642719623019,0.1900028020504101,0.18253862779093505,0.6551724137931034,0.5617283951
2013,Miami Marlins,0.4603174603174603,0.005248959838018692,0.07807077792633733,0.18198755055310423,0.3793103448275862,0.3827160494
2013,St. Louis Cardinals,0.453125,0.00552685546527911,0.0648527029407234,0.181805199261355,0.3103448275862069,0.5987654321
2013,Cincinnati Reds,0.4264705882352941,0.0004720853858784893,0.05869115460901691,0.1816235755353763,0.13793103448275862,0.5555555556
2014,Oakland Athletics,0.6744186046511628,0.06467698186653435,0.2753747427843443,0.18385426489291662,1.5517241379310345,0.5432098765
2014,Miami Marlins,0.6170212765957447,0.04426015623675722,0.2288857302969385,0.1831270450377292,1.3103448275862069,0.475308642
2014,Tampa Bay Rays,0.5471698113207547,0.019497840833142193,0.17237907357327828,0.18239837044905932,1.2413793103448276,0.475308642
2014,San Diego Padres,0.6170212765957447,0.05020094026429743,0.2669596756076386,0.18313014594559202,2.0344827586206895,0.475308642
2014,Seattle Mariners,0.5272727272727272,0.027235617239420487,0.11298909935036694,0.18221232829326303,0.6551724137931034,0.537037037
2014,Kansas City Royals,0.6041666666666666,0.05035397643819564,0.22694661114553655,0.1829462866144883,1.0344827586206897,0.549382716
2014,Washington Nationals,0.47540983606557374,0.006162263756077142,0.10983856290630158,0.18203048407230954,0.48275862068965514,0.5925925926
2014,Chicago White Sox,0.5272727272727272,0.011116339763012665,0.12036621480026032,0.18203248107073808,0.8620689655172413,0.450617284
2014,Los Angeles Dodgers,0.6904761904761905,0.09070920944048748,0.32604093216721614,0.18421979131233612,1.6551724137931034,0.5802469136
2014,Cleveland Guardians,0.58,0.037595083879463934,0.19535902150539072,0.18276297190285445,0.6896551724137931,0.524691358
2014,Atlanta Braves,0.58,0.02077741968711662,0.1925413513064741,0.18276116580197205,0.8620689655172413,0.487654321
2014,Milwaukee Brewers,0.5272727272727272,0.010490962923228932,0.11616145544701648,0.1820322950633568,0.5517241379310345,0.5061728395
2014,Los Angeles Angels,0.6590909090909091,0.04858908247799894,0.2958594985059547,0.18367478986627142,1.2758620689655171,0.6049382716
2014,Philadelphia Phillies,0.5272727272727272,0.010853903895775816,0.13007713152700986,0.18221450803896297,0.48275862068965514,0.450617284
2014,Detroit Tigers,0.6041666666666666,0.04100806941298322,0.19918059851481013,0.18294409455281768,0.8620689655172413,0.5555555556
2014,Baltimore Orioles,0.5272727272727272,0.016782116351081868,0.15720721683137243,0.1823963734506308,0.7241379310344828,0.5925925926
2014,Minnesota Twins,0.48333333333333334,0.006946706823554115,0.09437537797817441,0.1818493545398921,0.3448275862068966,0.4320987654
2014,Pittsburgh Pirates,0.5686274509803921,0.07754396652666033,0.1606887579822364,0.18275897156689483,0.7241379310344828,0.5432098765
2014,New York Yankees,0.6170212765957447,0.04194699403458497,0.2145306844669618,0.1831257687047049,0.9310344827586207,0.5185185185
2014,Texas Rangers,0.48333333333333334,0.007412375869888185,0.10416437718812804,0.18203047918214468,0.48275862068965514,0.4135802469
2014,New York Mets,0.3670886075949367,0.0003147235905856595,0.018274469369333295,0.1812999753095887,0.1724137931034483,0.487654321
2014,Houston Astros,0.5370370370370371,0.011223571403952245,0.13789133661258213,0.1822146958575164,0.6551724137931034,0.4320987654
2014,Arizona Diamondbacks,0.6041666666666666,0.03893266687561504,0.2048597957857653,0.18294337895869547,1.3103448275862069,0.3950617284
2014,Toronto Blue Jays,0.5918367346938775,0.0442686787909266,0.169961983585145,0.18294136276184197,0.9655172413793103,0.512345679
2014,San Francisco Giants,0.48333333333333334,0.0008713987162263026,0.07110050918692583,0.18166622927686668,0.27586206896551724,0.5432098765
2014,Boston Red Sox,0.6041666666666666,0.06374018719039679,0.23561192242227297,0.18312723032064163,1.3103448275862069,0.4382716049
2014,Cincinnati Reds,0.5370370370370371,0.009766728693707873,0.1280012008022938,0.1822136053507562,0.5517241379310345,0.4691358025
2014,Colorado Rockies,0.5272727272727272,0.007893915744900967,0.13487581939107648,0.18203393707204107,0.3793103448275862,0.4074074074
2014,Chicago Cubs,0.5576923076923077,0.012468421176042153,0.17926841906102017,0.1823994605935851,0.8275862068965517,0.450617284
2014,St. Louis Cardinals,0.48333333333333334,0.006901572018567091,0.08376024199628072,0.18184807965580554,0.4482758620689655,0.5555555556
2015,Philadelphia Phillies,0.6041666666666666,0.03179497413867886,0.2212898385099471,0.18298171892166806,1.3448275862068966,0.3888888889
2015,Cincinnati Reds,0.5576923076923077,0.023843169009425166,0.1487952655190713,0.1824324112846308,0.8620689655172413,0.3950617284
2015,Atlanta Braves,0.6304347826086957,0.06988266229247103,0.24598720701934826,0.18334585707532036,2.4482758620689653,0.4135802469
2015,New York Yankees,0.6041666666666666,0.04235549989226459,0.1750493752068551,0.1827967298670328,0.896551724137931,0.537037037
2015,Oakland Athletics,0.6304347826086957,0.049410119827209095,0.2421394469433744,0.18316397675194043,1.4827586206896552,0.4197530864
2015,Tampa Bay Rays,0.5686274509803921,0.020013336899746634,0.19089807857206914,0.1826170364052485,0.9655172413793103,0.4938271605
2015,Los Angeles Angels,0.6304347826086957,0.04868942462846404,0.2297449988859553,0.18316324254989694,1.0689655172413792,0.524691358
2015,Colorado Rockies,0.5087719298245614,0.010073598404879192,0.10424555648064351,0.18188565751972516,0.7241379310344828,0.4197530864
2015,Houston Astros,0.5686274509803921,0.022038947300646806,0.16149277360473163,0.18243368858263992,1.3103448275862069,0.5308641975
2015,Washington Nationals,0.5576923076923077,0.010551822609921714,0.15314462032691598,0.18225198488760472,0.5862068965517241,0.512345679
2015,Boston Red Sox,0.5918367346938775,0.039071268427795514,0.20701503724388157,0.18279965038775692,1.0344827586206897,0.4814814815
2015,Seattle Mariners,0.6590909090909091,0.052464198845682465,0.2938288225046646,0.1835313906736946,2.0,0.4691358025
2015,Chicago Cubs,0.58,0.021138710085754426,0.15854295812970803,0.1824336856870933,0.8275862068965517,0.5987654321
2015,Milwaukee Brewers,0.5686274509803921,0.02824624404057902,0.16576582385947866,0.1824342349360955,1.1379310344827587,0.4197530864
2015,Texas Rangers,0.6304347826086957,0.04889752299923264,0.22965001211064995,0.1831636046741979,1.3793103448275863,0.5432098765
2015,Pittsburgh Pirates,0.6304347826086957,0.049008487729148405,0.232586914111818,0.1831636066648862,1.103448275862069,0.6049382716
2015,Baltimore Orioles,0.6041666666666666,0.03390962485790072,0.22242921591522047,0.18316251323408841,0.896551724137931,0.5
2015,Chicago White Sox,0.5918367346938775,0.022881937418484797,0.18541476577229998,0.18261666921374092,0.7931034482758621,0.4691358025
2015,St. Louis Cardinals,0.5087719298245614,0.014864732968181244,0.10036736235088922,0.18206626597424588,0.41379310344827586,0.6172839506
2015,Miami Marlins,0.5087719298245614,0.007049973152189901,0.100415881771404,0.18188547437640054,0.6206896551724138,0.4382716049
2015,Toronto Blue Jays,0.5471698113207547,0.012857355585912524,0.16528903017572186,0.18243351014457862,1.206896551724138,0.5740740741
2015,San Francisco Giants,0.46774193548387094,0.0015205938697318007,0.06120254331784855,0.18152005946765412,0.3103448275862069,0.5185185185
2015,San Diego Padres,0.6041666666666666,0.02889482575443166,0.1982441466715435,0.18279910077681139,1.1724137931034482,0.4567901235
2015,New York Mets,0.5471698113207547,0.01861843543783561,0.15039704761584627,0.18243277395184682,0.8275862068965517,0.5555555556
2015,Arizona Diamondbacks,0.5471698113207547,0.024079870876089364,0.15632171671387304,0.18243314096238272,1.206896551724138,0.487654321
2015,Los Angeles Dodgers,0.6041666666666666,0.03489486874646973,0.2395789709742558,0.18298336304924145,1.793103448275862,0.5679012346
2015,Kansas City Royals,0.5471698113207547,0.016745091252480415,0.12538486215559325,0.18206899900832546,0.5862068965517241,0.5864197531
2015,Minnesota Twins,0.5,0.004426411369145359,0.07191366977686559,0.18170194522018399,0.3103448275862069,0.512345679
2015,Detroit Tigers,0.5576923076923077,0.010742230539028568,0.13859100165434038,0.18225088729445862,0.7241379310344828,0.4567901235
2015,Cleveland Guardians,0.5576923076923077,0.008915834439233454,0.1480202067432947,0.18225180029650678,0.4482758620689655,0.5
2016,Toronto Blue Jays,0.6041666666666666,0.04214983610300947,0.27373907115182655,0.18327445374623433,0.8620689655172413,0.549382716
2016,Washington Nationals,0.5576923076923077,0.025696790673761495,0.21932571366453546,0.18290917814469254,0.7931034482758621,0.5864197531
2016,Cleveland Guardians,0.4393939393939394,0.013003692152851815,0.06387872692937203,0.18181172849232574,0.6206896551724138,0.5802469136
2016,New York Yankees,0.58,0.04731666483747307,0.20539505509488018,0.18308862598835624,1.2413793103448276,0.5185185185
2016,Oakland Athletics,0.5178571428571429,0.031242584393463616,0.14914532823331725,0.18254154394884567,0.7586206896551724,0.4259259259
2016,San Francisco Giants,0.5272727272727272,0.015794230715439676,0.11441955967388023,0.18217772769580923,0.5172413793103449,0.537037037
2016,Arizona Diamondbacks,0.5087719298245614,0.012353601008300637,0.14935269613532767,0.18236064219456707,0.7241379310344828,0.4259259259
2016,Los Angeles Dodgers,0.58,0.023576285670606156,0.20170681071673507,0.18290771915871334,1.0689655172413792,0.5617283951
2016,Seattle Mariners,0.6444444444444445,0.07207005571171565,0.3281126561000758,0.18364154034652358,1.5862068965517242,0.5308641975
